paper_id,author
311290,V James
311290,A Storer
270366,P Howard
270366,J Vitter
524090,D Wallach
524090,S Kunapalli
524090,M Cohen
92054,V Ratnakar
92054,M Livny
1138036,M Farach
1138036,S Muthukrishnan
1140563,M Strickland
4939,R Neff
4939,A Zakhor
1121152,B Moghaddam
1121152,A Pentland
179459,J Schmidhuber
179459,S Heil
1135945,B Michael
1135945,J Bove
755135,K Popat
755135,R Picard
1136751,G Chung
1136751,P Dewan
810148,P Hammer
810148,A Kogan
4610,S Lam
4610,S Chow
4610,D Yau
5933,A Pentland
5933,R Picard
5933,S Sclaroff
6125,Y Freund
6264,P Shenoy
6264,H Vin
19075,V Ratnakar
19075,E Feig
19075,E Viscito
19075,S Kalluri
24529,C Boutilier
24529,T Dean
24529,S Hanks
46071,F Korn
46071,H Jagadish
46071,C Faloutsos
4940,M Vetterli
4940,T Kalker
1136877,P Jacquet
1136877,W Szpankowski
109210,H Vin
109210,P Goyal
109210,A Goyal
109210,A Goyal
1427,N Oxhtj
1427,J Palsberg
1427,M Schwartzbach
135303,S Toelg
135303,T Poggio
146200,S Djoko
146200,D Cook
146200,L Holder
13059,A Diwan
13059,E Moss
13059,R Hudson
168902,V Ratnakar
168902,M Livny
41812,D Jerding
41812,J Stasko
223799,D Loewenstern
223799,P Yianilos
258329,R Zabih
258329,J Miller
258329,K Mai
385790,C Bajaj
385790,V Pascucci
385790,D Schikore
362641,V Ratnakar
362641,M Livny
518113,M Stonebraker
518113,M Olson
631575,J Shen
631575,G Strang
366395,R Staehli
366395,J Walpole
366395,D Maier
4938,V Goyal
4938,M Vetterli
35999,K Popat
35999,R Picard
103222,D Saha
103222,D Kandlur
103222,T Barzilai
103222,Z Shae
103222,M WillebeekLeMair
390518,S Bunton
633516,G Katul
633516,B Vidakovic
754135,R George
754135,K Andrew
754135,B Lippman
754135,S Benton
631508,M Kwong
40599,N Saito
614132,K Driesen
130374,G Goldszmidt
130374,Y Yemini
706949,C Chan
706949,Y Ioannidis
170420,E Chalom
170420,V Michael
170420,J Bove
752382,E Chalom
752382,V Michael
752382,J Bove
752410,R Kermode
752410,A Lippman
755132,K Popat
755132,R Picard
782160,M Annamalai
782160,B Bhargava
803110,E Allender
803110,D Bruschi
803110,G Pighizzini
800267,S Nene
800267,S Nayar
800267,H Murase
843834,S McKee
843834,C Oliver
843834,W Wulf
843834,K Wright
843834,J Aylor
613055,A Poulakidas
613055,A Srinivasan
613055,O Egecioglu
613055,O Ibarra
613055,T Yang
613055,V Phalke
613055,B Gopinath
1102590,M Krunz
1102590,S Tripathi
1102844,P Sanders
1102844,C Runciman
1102867,H Stone
1102867,L Williams
1103033,M Gray
1103033,J Movellan
1103033,T Sejnowski
184653,W Smith
184653,W Smith
1103253,S Advisor
1103253,D Finkel
1103253,P Narayanan
1103253,P Rander
1103253,T Kanade
1108685,C Chen
1108685,K Salem
1108685,M Livny
4964,V Goyal
4964,M Vetterli
4964,N Thao
63258,J McVeigh
63258,M Siegel
63258,A Jordan
1105815,K Ntrvag
1105815,K Bratbergsengen
1105934,J Fix
6566,W Hibbard
6566,B Paul
6566,L Battaiola
6566,D Santek
6566,M VoidrotMartinez
6566,C Dyer
1108245,E Amram
1108245,J BlancTalon
1108245,P Cote
1108671,T Acharya
1108671,J Ja
1110156,J Tierno
1110156,P Kudva
1110232,K Pulli
1110392,S Smoot
1110392,L Rowe
1110576,P Long
1110576,A Natsev
1110576,J Vitter
1111384,D Citron
1111384,L Rudolph
485871,D Hoang
485871,P Long
485871,J Vitter
1113349,D Simpson
1113349,A Swan
1113349,R Thomas
136321,C Chan
1126715,A Blum
1126715,P Raghavan
1118961,S Smoot
1118961,L Rowe
1128977,A Fukunaga
1128977,A Stechert
1128977,D Mutz
1116831,S Djoko
1116831,D Cook
1116831,L Holder
1130731,V Strela
1130731,P Heller
1130731,G Strang
1130731,P Topiwala
1130731,C Heil
1130731,P Heller
1129017,E Jacques
1129017,G Philippe
1129017,N Cedric
1122205,W Tan
1122205,A Zakhor
1122766,S Grace
1122766,C Gregory
1122766,S Yovanof
430043,C DeMarcken
8826,S Kramer
8826,B Pfahringer
1121479,D Jerding
1121479,J Stasko
604428,S Lau
604428,J Lui
1129511,S Lau
1129511,J Lui
315003,L DeFloriani
315003,E Puppo
128571,D Hoang
128571,P Long
128571,J Vitter
1131869,J Vitter
1131987,A Natsev
1118662,A Chervenak
1118662,V Vellanki
1118662,Z Kurmas
1116178,R ElYaniv
1116178,S Fine
1116178,N Tishby
1119203,J Yoo
1119203,K Smith
1119203,G Gopalakrishnan
65223,F Amador
65223,D Berman
65223,A Borning
65223,T DeRose
65223,A Finkelstein
65223,D Neville
65223,D Norge
65223,D Notkin
65223,M Salesin
65223,J Salisbury
65223,Y Sherman
65223,D Sun
65223,G Weld
1117855,L Hopwood
1117855,W Miller
1117855,A George
1118764,F Pereira
1118764,Y Singer
1134061,J Kim
1134061,E Dodd
1134061,D Umstadter
1135902,M Hansen
1135902,B Kollmeier
1135902,M Physik
1135902,C Oldenburg
214332,J Smith
214332,B Comiskey
1136876,A Frieze
1136876,W Szpankowski
782079,M Annamalai
782079,B Bhargava
1136929,W Dahmen
1136929,A Kunoth
1136929,W Schneider
1137265,D Chen
1137265,T Yang
814150,D Sisalem
814150,H Schulzrinne
814150,C Sieckmeyer
1138936,S Mallat
1138936,F Falzon
1138984,D Geiger
1138984,A Rudra
1138984,L Maloney
1139162,G Shamir
1139162,N Merhav
841555,B Dempsey
841555,M Lucas
841555,A Weaver
1140875,D Souder
1140875,M Herrington
1140875,R Garg
1140875,D DeRyke
1140875,f Souder
1140875,M Herrington
1140875,R Garg
63253,S Sethuraman
1152492,D Meyers
68191,B Moon
68191,H Jagadish
68191,C Faloutsos
68191,J Saltz
64030,R Ogier
64030,N Plotkin
64030,I Khan
1154034,J Bradley
1154034,C Brislawn
1154034,T Hopper
412092,N Plotkin
412092,P Varaiya
762573,A Chhabedia
762573,P Rosalind
762573,W Picard
762573,S Benton
1154364,U Yogesh
1154364,D Adelson
760624,E Scheirer
1138802,E Boros
1138802,O Cepek
1138802,A Kogan
709778,D Stott
709778,P And
709778,P Ram
467213,S Berson
467213,R Muntz
467213,W Wong
119152,C Blundo
119152,R DePrisco
162897,A Calderbank
162897,P Shor
21026,K Jeffay
21026,D Stone
21026,F Smith
1118009,S Acharya
1118009,B Smith
67714,R Hjelsvold
67714,R Midtstraum
67714,O Sandsta
1115487,J Padhye
1115487,J Kurose
82403,S Lam
82403,G Xie
313620,S Hibino
313620,E Rundensteiner
1109094,C Loh
407857,J Reason
407857,L Yun
407857,A Lao
407857,D Messerschmitt
682141,K Zuberi
682141,K Shin
24032,A Hauptmann
24032,M Witbrock
24032,M Christel
9525,J Dey
9525,C Shih
9525,M Kumar
429859,R Ramjee
429859,T La
429859,J Porta
429859,D Kurose
150212,M Luby
150212,M Mitzenmacher
150212,M Amin
150212,S Daniel
150212,A Spielman
150212,V Stemann
1136050,T Choudhury
1136050,B Clarkson
1136050,T Jebara
1136050,A Pentland
1138218,H Schulzrinne
1139037,A Basso
1139037,G Cash
1139037,M Civanlar
41392,L Rowe
41392,K Patel
41392,B Smith
41392,K Liu
179719,J Dey
179719,S Sen
179719,J Kurose
179719,D Towsley
179719,J Salehi
1125289,S Toshio
1125289,S Michael
1125289,A Smith
1125289,Y Nakamura
1125289,T Contact
28834,R Stiefelhagen
28834,U Meier
28834,J Yang
1136058,T Jebara
1136058,B Schiele
1136058,N Oliver
1136058,A Pentland
62027,S Rao
62027,H Vin
62027,A Tarafdar
469558,B Stiller
455464,R Nagarajan
455464,J Kurose
455464,D Towsley
732897,B Lamparter
732897,M Kalfane
1107021,W Mostafa
1107021,M Singhal
671409,D Kandlur
671409,D Saha
671409,M WillebeekLeMair
935050,M Jackson
935050,J Eric
935050,L Rowe
412361,A Gokhale
412361,D Schmidt
4612,J Liebeherr
4612,D Wrege
4612,D Ferrari
5305,K Almeroth
5305,M Ammar
6250,D James
6250,G Harrick
6250,M Vin
6250,D Kandlur
6250,P Venkat
6250,R Lawrence
6250,A Rowe
8097,S Gollapudi
8097,A Zhang
12065,D Ferrari
12065,D Verma
20577,S McCanne
51100,V Firoiu
51100,D Towsley
53533,J Pasquale
53533,G Polyzos
53533,E Anderson
53533,V Kompella
62433,W Effelsberg
62433,E MullerMenrad
73789,D Stone
73789,K Jeffay
46589,P Goyal
46589,H Vin
46589,H Cheng
112412,B Dempsey
112412,J Liebeherr
112412,A Weaver
122083,C Sreenan
1112498,Z Philippe
256668,P Kirstein
256668,M Handley
256668,A Sasse
256668,S Clayman
388931,R Dannenberg
457708,A Schuett
457708,S Raman
457708,Y Chawathe
457708,S McCanne
457708,R Katz
616485,J Stankovic
616485,S Son
616485,J Liebeherr
218567,A Mehra
218567,A Indiresan
218567,K Shin
669818,A Mehra
669818,A Indiresan
669818,K Shin
669230,A Indiresan
669230,A Mehra
669230,K Shin
320368,C Mercer
320368,R Rajkumar
320368,J Zelenka
469351,A Shaikh
469351,S Lu
469351,K Shin
504346,R Gennaro
504346,P Rohatgi
663941,H Schulzrinne
663941,R Dannenberg
663941,T Neuendorffer
663941,J Newcomer
663941,D Rubine
627219,E Schooler
732896,B Lamparter
732896,A Albanese
732896,M Kalfane
732896,M Luby
596367,T Starner
596367,S Mann
596367,B Rhodes
596367,J Levine
596367,J Healey
596367,D Kirsch
596367,R Picard
596367,A Pentland
292664,M Casey
292664,W Gardner
292664,S Basu
722149,D Maier
722149,J Walpole
722149,R Staehli
840749,J Stankovic
840749,S Son
840749,C Nguyen
841554,B Dempsey
841554,M Lucas
841554,A Weaver
845823,I Jorg
845823,L Ian
845823,F Akyildiz
845823,D Sarkar
845823,J Liebeherr
845823,D Sarkar
934889,H Alex
934889,K Chen
934732,L Qiao
934732,K Nahrstedt
1049509,S Mungee
1049509,N Surendran
1049509,D Schmidt
41085,K Candan
41085,B Prabhakaran
41085,V Subrahmanian
1109341,J Soo
507160,Y Nakamura
507160,T Kanade
242120,S Chatterjee
242120,J Strosnider
1114473,K Sheta
1114473,M Singhal
285085,M Stern
285085,B Park
285085,J Kurose
1115800,T Ezzat
1115800,T Poggio
1128229,J Lockwood
669934,K Taylor
669934,G Polyzos
1104074,S Hauck
1104074,G Borriello
1104074,C Ebeling
1124179,E Paulos
1124179,J Canny
1123460,S Raman
1123460,A Schuett
1119251,P Cai
1119251,A Bestavros
1124118,I Matta
1124118,A Bestavros
1114468,V Almeida
1114468,J Marques
1114468,D Cristina
1114468,D Murta
1114468,A Andrade
1114468,O Marco
1114468,A Mendes
433873,M Garofalakis
433873,Y Ioannidis
433873,B Ozden
433873,A Silberschatz
1132121,P McDaniel
1132121,S Jamin
1133112,D Anderson
1133112,N Megiddo
1133112,M Naor
1114695,I Coxy
1114695,J Kiliany
1114695,T Leightonz
1114695,T Shamoony
1123056,V Bose
1123056,A Chiu
1123056,D Tennenhouse
1134649,S Berson
1134649,S Ghandeharizadeh
1134649,R Muntz
1134649,X Ju
1135172,P Genova
1135172,G Ventre
1135173,J DomingoPascual
1135173,A Albanese
1135173,W Holfelder
1135943,V Michael
1135943,J Bove
1136344,J Gemmell
1136344,E Schooler
1136344,R Kermode
1138581,H Schulzrinne
1138593,D Sisalem
1138593,H Schulzrinne
1138604,H Schulzrinne
844345,J Stankovic
844345,S Son
1139867,C Lu
1139867,J Patten
1139867,S Son
1139867,J Stankovic
1139867,N Thomlinson
1139867,A Victor
1139867,R Zimmerman
1139952,I Internetworks
1139952,J Liebeherr
1139952,A Tai
838289,K Ravi
838289,K Divyakant
838289,A Amr
838289,E Abbadi
838289,A Singh
1141195,A Chien
1141195,J Kim
1144435,K Nahrstedt
1102725,S Gollapudi
242118,S Chatterjee
242118,J Strosnider
1108713,S Draves
113968,S McCanne
113968,E Brewer
113968,R Katz
113968,L Rowe
113968,E Amir
113968,Y Chawathe
113968,A Coopersmith
113968,K MayerPatel
113968,S Raman
113968,A Schuett
113968,D Simpson
113968,A Swan
113968,T Tung
113968,D Wu
113968,B Smith
1116360,D Michael
1116360,L Bender
406532,J Lacy
406532,S Quackenbush
406532,A Reibman
406532,J Snyder
275420,A Banchs
275420,W Effelsberg
275420,C Tschudin
275420,V Turau
753626,E Schooler
318219,J Kim
318219,A Chien
1105923,T Kalker
1105923,M Vetterli
942386,R Neff
942386,A Zakhor
1136018,S Becker
1136018,V Michael
1136018,B Jr
1136018,A Pentland
1136018,S Teller
1136018,S Benton
5332,P Pancha
5332,M Zarki
860027,S Chandrasekaran
860027,B Manjunath
860027,Y Wang
860027,J Winkeler
860027,H Zhang
542125,R Garg
1114173,M Krunz
1114173,S Tripathi
837566,A Bavier
837566,A Brady
837566,M Larry
837566,L Peterson
879125,K Kim
1112226,C North
1136412,E Scheirer
1136412,R Vnnen
1136412,J Huopaniemi
225555,G Chockler
225555,N Huleihel
225555,I Keidar
225555,D Dolev
618624,G Chockler
618624,N Huleihel
618624,I Keidar
618624,D Dolev
5328,E Knightly
5328,H Zhang
656735,D Hoang
656735,E Linzer
656735,J Vitter
1135782,K Alexander
1135782,F Dr
1135782,K Fischer
4608,E Knightly
4608,D Wrege
4608,J Liebeherr
4608,H Zhang
29190,D Saha
29190,S Mukherjee
29190,S Tripathi
51111,D Wrege
51111,J Liebeherr
12141,D Mosberger
12141,L Peterson
115314,X Li
115314,S Paul
115314,P Pancha
115314,M Ammar
182067,S Nene
182067,S Nayar
219845,D Wrege
219845,J Liebeherr
242244,P Venkat
242244,S Rangan
242244,S Rajan
542166,H Zhang
542166,E Knightly
604017,J Fritts
604017,J Singh
276742,K Shen
276742,L Rowe
276742,E Delp
170341,M Arlitt
170341,Y Chen
170341,R Gurski
170341,C Williamson
450686,R Storn
450686,W Zhao
450686,M Krunz
450686,S Tripathi
1105368,G Xie
1105368,S Lam
1105826,E Knightly
1105826,H Zhang
1105826,J McVeigh
1105826,S Wu
1109529,F Miller
1109529,H Lam
1109529,X Mei
1109529,K Zhang
1109529,S Tripathi
1110725,Y Cho
1110725,A Flynn
399561,D Wrege
399561,E Knightly
399561,H Zhang
399561,J Liebeherr
1111017,B Kim
1111017,Y Choi
1111017,L Kim
1112142,M Krunz
1112142,W Zhao
1112142,I Matta
58387,J Rexford
58387,S Sen
58387,J Dey
58387,W Feng
58387,J Kurose
58387,J Stankovic
58387,D Towsley
1125533,J Gonzalez
1125533,A Geweke
842138,J Liebeherr
842138,D Wrege
1135145,E Knightly
542151,E Knightly
542151,P Rossaro
1140028,D Revel
1140028,D McNamee
1140028,D Steere
1140028,J Walpole
8096,A Zhang
8096,S Gollapudi
1103268,A Zhang
1121492,F Adelstein
1121492,M Singhal
1114088,H Kaneko
1114088,J Stankovic
1109421,S Raghavan
1109421,B Prabhakaran
1109421,S Tripathi
72859,H Kaneko
72859,J Stankovic
72859,S Sen
72859,K Ramamritham
1104295,K Sel
1104295,C Prabhakaran
1104295,V Subrahmanian
199536,R Dannenberg
199536,D Anderson
199536,T Neuendorffer
199536,D Rubine
1120259,A Elsaadany
1120259,M Singhal
1120259,M Liu
1129315,O Zaane
1129315,J Han
1129315,Z Li
1129315,S Chee
1129315,J Chiang
1135118,G Fortino
1135118,R Eduardo
10716,S Rajan
10716,P Venkat
10716,H Vin
1106421,W Zhao
1106421,S Tripathi
1123067,J Grabowski
1123067,T Walter
1114687,G Srinivasa
1133889,F Fabbrocino
1133889,J Santos
1133889,R Muntz
41101,S Marcus
41101,V Subrahmanian
18576,K Keeton
18576,B Mah
18576,S Seshan
18576,R Katz
18576,D Ferrari
32443,H Vin
32443,S Rao
32443,P Goyal
1115901,A Sarris
1115901,S Tripathi
26895,D Box
26895,D Schmidt
26895,T Suda
1105789,S Sen
1105789,O Gonzalez
1105789,K Ramamritham
1105789,J Stankovic
1105789,C Shen
1105789,M Takegaki
60992,C Lindblad
6243,M Buddhikot
6243,G Parulkar
6243,J Cox
14581,B Prabhakaran
14581,S Raghavan
26889,K Nahrstedt
26889,R Steinmetz
52657,L Golubchik
52657,J Lui
52657,R Muntz
24446,S Berson
24446,L Golubchik
24446,R Muntz
24446,D Schmidt
24446,D Box
24446,T Suda
224823,E Andre
224823,T Rist
9532,M Kamath
9532,K Ramamritham
9532,D Towsley
752158,S Agamanolis
752158,V Michael
752158,J Bove
805175,S Chaudhuri
805175,L Gravano
814309,D Sisalem
814309,F Emanuel
814309,H Schulzrinne
848823,V Baiceanu
1104327,S Choi
1104327,P Cho
1109034,K Sel
1109034,E Candan
1109034,B Hwang
1109034,V Subrahmanian
1110766,R Cutler
1110766,K Candan
1111247,X Jane
1111247,C Milind
1111247,M Buddhikot
1111247,D Wu
1111247,G Parulkar
1115089,M Recker
1115089,A Ram
1115089,T Shikano
1115089,G Li
1115089,J Stasko
1116052,Y Yesha
1116052,M Singhal
1120565,T Johnson
1120565,A Zhang
1120565,B Hall
1118474,B Agnew
1118474,C Faloutsos
1118474,Z Wang
1118474,D Welch
1118474,X Xue
1144472,C Lin
1144472,H Chu
1144472,K Nahrstedt
1133438,E Andre
1133438,T Rist
735696,C Szyperski
735696,G Ventre
1140186,H Thimm
1140186,W Klas
1140186,J Walpole
1140186,C Pu
1140186,C Cowan
955560,S Ren
955560,N Venkatasubramanian
955560,G Agha
1144403,K Nahrstedt
1144403,J Smith
1139217,A Andreas
1139217,V Brigitte
1139217,K Gregor
1139217,B Gecsei
1139217,F Adelstein
1139217,M Singhal
37554,D Yau
37554,S Lam
2487,P Goyal
2487,X Guo
2487,H Vin
32400,P Goyal
32400,H Vin
112498,C Mercer
112498,R Rajkumar
139988,S Radhakrishnan
139988,S Raghavan
139988,A Agrawala
239384,F Miller
239384,S Tripathi
27639,R Rajkumar
27639,K Juvva
27639,A Molano
27639,S Oikawa
1139036,U Columbia
449091,H Houh
449091,J Adam
449091,M Ismert
449091,C Lindblad
449091,D Tennenhouse
223957,S Lau
223957,J Lui
223957,P Wong
682519,H Yamaki
682519,M Wellman
682519,T Ishida
413318,S HosseiniKhayat
413318,J Cox
681922,H Schulzrinne
705899,R Muntz
705899,J Renato
705899,S Santos
705999,J Renato
705999,S Muntz
712947,C Pazos
712947,M Gerla
723559,T Chen
723559,P Krzyzanowski
723559,M Lyu
723559,C Sreenan
723559,J Trotter
753628,H Schulzrinne
792297,M Handley
792297,P Kirstein
792297,M Angela
34004,A Dailianas
34004,A Bovopoulos
807284,M Dalal
807284,S Feiner
807284,K McKeown
807284,S Pan
807284,M Zhou
934449,S Chen
934449,K Nahrstedt
934590,K Nahrstedt
934590,H Chu
934590,S Narayan
1103889,R Tewariy
1103889,R Mukherjee
1103889,D Dias
1103889,H Viny
139360,M Recker
139360,J Pitkow
1104564,K Sheta
1104564,M Singhal
1104846,A Aljadhai
1104846,T Znati
1104846,F Adelstein
1104846,M Singhal
972971,R Miller
972971,O Tsatalos
972971,J Williams
1108858,W Zhao
1108858,T Seth
1108858,M Kim
1108858,M WillebeekLeMair
73744,A Banerjea
73744,E Knightly
73744,F Templin
73744,H Zhang
1112944,R West
1112944,K Schwan
55342,G Abowd
55342,C Atkeson
55342,A Feinstein
55342,C Hmelo
55342,R Kooper
55342,S Long
55342,S Tani
1117297,P Chrysanthis
1117297,D Mosse
1132550,V Kompella
1132550,J Pasquale
1132550,G Polyzos
41107,S Raghavan
41107,B Prabhakaran
41107,S Tripathi
1134708,T Chen
1134708,J Tsai
1134708,M Gerla
1134760,J Sanchez
1134760,A Xiaohong
1134760,Y Yang
1136459,M Parris
1136459,K Jeffay
1136459,F Donelson
571055,E Knightly
571055,G Ventre
1136028,E Rennison
1136028,K Finn
1136028,D Kim
1136028,Y Lim
1136534,G Bollella
1136534,K Jeffay
1136534,F Donelson
1136534,S Peter
1136534,C James
1136534,P Gray
1138451,L Golubchik
1138451,R Rajendran
849454,D Revel
849454,C Cowan
849454,D McNamee
849454,C Pu
849454,J Walpole
934175,E Nahrstedt
934175,J Smith
300247,L Hardman
300247,D Bulterman
300247,G VanRossum
1103608,C Alexandrou
1103608,G Papadopoulos
1110260,P Schank
1110260,L Rowe
1129371,H Naguib
1129371,S Mitchell
1129371,T Kindberg
1129371,G Coulouris
1010747,P Gomes
1010747,S Florissi
1010747,Y Yemini
310276,N Shalom
310276,A Walter
310276,B Stephen
310276,A Benton
310276,R Baker
310276,A Downing
310276,K Finn
310276,E Rennison
310276,D Kim
310276,Y Lim
3574,M Seltzer
3574,Y Endo
3574,C Small
3574,K Smith
10484,S McCanne
10484,V Vetterli
1111137,R Rajagopalan
13329,H Zhang
13329,D Ferrari
18401,Q Ma
18401,P Steenkiste
18854,C Huang
18854,P McKinley
20048,C Aras
20048,J Kurose
20048,D Reeves
20048,H Schulzrinne
1103456,M Le
1103456,S Seshan
1103456,F Burghardt
1103456,J Rabaey
57014,G Tecuci
57014,H Keeling
144,A Gokhale
144,D Schmidt
29645,R VanMeter
28587,M Hayter
28587,D McAuley
47432,D Ferrari
47432,A Banerjea
47432,H Zhang
18077,C Cranor
18077,G Parulkar
6247,W Feng
6247,J Rexford
60876,R Gopalakrishnan
60876,G Parulkar
8098,H Vin
8098,A Goyal
8098,P Goyal
24438,C Freedman
24438,J Burger
24438,D DeWitt
80857,C Parris
80857,D Ferrari
41083,K Candan
41083,V Subrahmanian
41083,P Venkat
93744,C Papadopoulos
93744,G Parulkar
61833,J Cox
61833,J Turner
98960,T Paul
98960,K McCartney
98960,D Saff
105900,E Amir
105900,S McCanne
105900,R Katz
61240,C Szyperski
61240,G Ventre
108821,R Tewari
108821,D Dias
108821,R Mukherjee
108821,H Vin
109198,S Shenker
106208,B Neil
106208,L David
106208,B Lavo
106208,J GarciaLunaAceves
10482,X Li
10482,M Ammar
119676,V Wu
119676,R Manmatha
119676,E Riseman
122037,M Hayter
27641,A Molano
27641,K Juvva
27641,R Rajkumar
144375,K Nahrstedt
144375,J Smith
145738,H Schulzrinne
166853,R Black
191991,K Almeroth
191991,M Ammar
192011,S McCanne
215393,C Leicher
402622,D Schmidt
402622,A Gokhale
402622,T Harrison
402622,G Parulkar
225253,T Nguyen
225253,J Zahorjan
230065,A Abnous
230065,J Rabaey
230077,R West
230077,K Schwan
230077,I Tacic
230077,M Ahamad
6265,K Siu
6265,R Jain
82538,N Drakos
4155,C KingIp
1111595,M Wu
1128773,A Roydhouse
1128773,L Miller
1128773,E Jones
1128773,J McGregor
1128773,B Gaines
674945,J Rexford
674945,K Shin
400755,W Lewis
302177,P Indyk
302177,R Motwani
302177,P Raghavan
302177,S Vempala
469352,A Shaikh
469352,K Shin
469352,K Shin
480481,S Komandur
480481,J Crowcroft
480481,D Mosse
678081,G Polyzos
678081,G Xylomenos
374493,A Gokhale
374493,D Schmidt
22153,H Vin
22153,P Shenoy
22153,S Rao
581512,Y Arens
581512,E Hovy
581512,S VanMulken
741173,D Ellis
745060,C Elliott
745060,P Hudak
755415,A Pentland
754323,P Ainsworth
754323,S Kryukova
761102,M Handley
763591,S Cen
763591,C Pu
763591,J Walpole
320648,R Read
320648,D Fussell
320648,A Silberschatz
281161,I Busse
281161,B Deffner
281161,H Schulzrinne
806057,A Dailianas
806057,A Bovopoulos
807289,K McKeown
807289,S Pan
807289,J Shaw
807289,D Jordan
807289,B Allen
807290,S Pan
807290,K McKeown
869913,K Nahrstedt
831576,S Maffeis
1140205,M Humphrey
1140205,S Brandt
1140205,G Nutt
1140205,T Berk
928415,R Engel
928415,T Bieri
928415,B Keller
930986,S Chen
930986,K Nahrstedt
877485,H Chu
877485,K Nahrstedt
934855,K Nahrstedt
934855,L Qiao
934596,N Tran
934596,K Nahrstedt
935168,D Manolescu
935168,K Nahrstedt
15403,B Bershad
15403,C Chambers
15403,S Eggers
15403,C Maeda
15403,D McNamee
15403,P Pardyak
15403,S Savage
15403,E Sirer
18402,Q Ma
18402,P Steenkiste
1103656,K Juvva
1103656,R Rajkumar
1104786,B Myers
941672,J Rexford
941672,D Towsley
61225,B Sabata
61225,F Bauer
61225,B Bellur
61225,M Brown
61225,B Denny
1106816,V Athitsos
1106816,M Swain
180943,M Lenz
1106957,S Raman
1106957,S McCanne
1108623,Y Ishikawa
